,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Albania[85],7.589,0.03,7.536,7.648,0.0,0.0,6694.0,2881.0,1.0
μ_Albania[86],7.605,0.03,7.551,7.663,0.0,0.0,6682.0,2881.0,1.0
μ_Albania[87],7.62,0.03,7.566,7.677,0.0,0.0,6667.0,2880.0,1.0
μ_Albania[88],7.635,0.03,7.582,7.692,0.0,0.0,6655.0,2880.0,1.0
μ_Albania[89],7.65,0.03,7.597,7.707,0.0,0.0,6642.0,2892.0,1.0
μ_Albania[90],7.665,0.03,7.612,7.722,0.0,0.0,6635.0,2948.0,1.0
μ_Albania[91],7.68,0.029,7.627,7.737,0.0,0.0,6624.0,2949.0,1.0
μ_Albania[92],7.695,0.029,7.643,7.752,0.0,0.0,6608.0,2971.0,1.0
μ_Albania[93],7.71,0.029,7.658,7.767,0.0,0.0,6592.0,2971.0,1.0
μ_Albania[94],7.726,0.029,7.674,7.782,0.0,0.0,6577.0,2972.0,1.0
μ_Albania[95],7.741,0.029,7.689,7.797,0.0,0.0,6564.0,2972.0,1.0
μ_Albania[96],7.756,0.029,7.704,7.812,0.0,0.0,6551.0,2972.0,1.0
μ_Albania[97],7.771,0.029,7.719,7.826,0.0,0.0,6537.0,2992.0,1.0
μ_Albania[98],7.786,0.029,7.735,7.841,0.0,0.0,6525.0,3015.0,1.0
μ_Albania[99],7.801,0.029,7.75,7.856,0.0,0.0,6513.0,3015.0,1.0
μ_Albania[100],7.816,0.028,7.766,7.871,0.0,0.0,6496.0,2992.0,1.0
μ_Albania[101],7.831,0.028,7.78,7.885,0.0,0.0,6479.0,2997.0,1.0
μ_Albania[102],7.847,0.028,7.796,7.9,0.0,0.0,6466.0,3021.0,1.0
μ_Albania[103],7.862,0.028,7.811,7.915,0.0,0.0,6458.0,3045.0,1.0
μ_Albania[104],7.877,0.028,7.826,7.93,0.0,0.0,6448.0,3044.0,1.0
μ_Albania[105],7.892,0.028,7.842,7.945,0.0,0.0,6437.0,3045.0,1.0
μ_Albania[106],7.907,0.028,7.857,7.96,0.0,0.0,6422.0,3022.0,1.0
μ_Albania[107],7.922,0.028,7.873,7.975,0.0,0.0,6408.0,3022.0,1.0
μ_Albania[108],7.937,0.028,7.887,7.99,0.0,0.0,6392.0,3022.0,1.0
μ_Albania[109],7.952,0.027,7.903,8.005,0.0,0.0,6377.0,3047.0,1.0
μ_Albania[110],7.968,0.027,7.918,8.02,0.0,0.0,6360.0,3047.0,1.0
μ_Albania[111],7.983,0.027,7.934,8.035,0.0,0.0,6343.0,3122.0,1.0
μ_Albania[112],7.998,0.027,7.949,8.05,0.0,0.0,6330.0,3121.0,1.0
μ_Albania[113],8.013,0.027,7.964,8.065,0.0,0.0,6314.0,3121.0,1.0
μ_Albania[114],8.028,0.027,7.98,8.08,0.0,0.0,6296.0,3147.0,1.0
μ_Albania[115],8.043,0.027,7.995,8.095,0.0,0.0,6281.0,3147.0,1.0
μ_Albania[116],8.058,0.027,8.01,8.109,0.0,0.0,6262.0,3147.0,1.0
μ_Albania[117],8.074,0.027,8.025,8.124,0.0,0.0,6247.0,3201.0,1.0
μ_Albania[118],8.089,0.027,8.041,8.139,0.0,0.0,6235.0,3201.0,1.0
μ_Albania[119],8.104,0.026,8.055,8.153,0.0,0.0,6221.0,3229.0,1.0
μ_Albania[120],8.119,0.026,8.072,8.17,0.0,0.0,6209.0,3256.0,1.0
μ_Albania[121],8.134,0.026,8.087,8.185,0.0,0.0,6191.0,3270.0,1.0
μ_Albania[122],8.149,0.026,8.102,8.2,0.0,0.0,6178.0,3256.0,1.0
μ_Albania[123],8.164,0.026,8.116,8.213,0.0,0.0,6163.0,3197.0,1.0
μ_Albania[124],8.179,0.026,8.133,8.229,0.0,0.0,6149.0,3214.0,1.0
μ_Albania[125],8.195,0.026,8.148,8.244,0.0,0.0,6133.0,3213.0,1.0
μ_Albania[126],8.21,0.026,8.163,8.258,0.0,0.0,6117.0,3282.0,1.0
μ_Albania[127],8.225,0.026,8.178,8.273,0.0,0.0,6096.0,3312.0,1.0
μ_Albania[128],8.24,0.026,8.193,8.288,0.0,0.0,6079.0,3341.0,1.0
μ_Albania[129],8.255,0.025,8.209,8.304,0.0,0.0,6062.0,3341.0,1.0
μ_Albania[130],8.27,0.025,8.224,8.318,0.0,0.0,6048.0,3357.0,1.0
μ_Albania[131],8.285,0.025,8.239,8.333,0.0,0.0,6032.0,3382.0,1.0
μ_Albania[132],8.3,0.025,8.254,8.348,0.0,0.0,6015.0,3413.0,1.0
μ_Albania[133],8.316,0.025,8.27,8.363,0.0,0.0,5997.0,3444.0,1.0
μ_Albania[134],8.331,0.025,8.285,8.378,0.0,0.0,5980.0,3444.0,1.0
μ_Albania[135],8.346,0.025,8.3,8.393,0.0,0.0,5969.0,3444.0,1.0
μ_Albania[136],8.361,0.025,8.314,8.407,0.0,0.0,5952.0,3444.0,1.0
μ_Albania[137],8.376,0.025,8.33,8.422,0.0,0.0,5932.0,3444.0,1.0
μ_Albania[138],8.391,0.025,8.345,8.437,0.0,0.0,5916.0,3443.0,1.0
μ_Albania[139],8.406,0.025,8.361,8.452,0.0,0.0,5897.0,3473.0,1.0
μ_Albania[140],8.421,0.024,8.376,8.467,0.0,0.0,5881.0,3441.0,1.0
μ_Albania[141],8.437,0.024,8.391,8.482,0.0,0.0,5865.0,3441.0,1.0
μ_Albania[142],8.452,0.024,8.406,8.497,0.0,0.0,5848.0,3441.0,1.0
μ_Albania[143],8.467,0.024,8.422,8.512,0.0,0.0,5830.0,3506.0,1.0
μ_Albania[144],8.482,0.024,8.437,8.527,0.0,0.0,5813.0,3441.0,1.0
μ_Albania[145],8.497,0.024,8.452,8.542,0.0,0.0,5797.0,3474.0,1.0
μ_Albania[146],8.512,0.024,8.467,8.556,0.0,0.0,5779.0,3474.0,1.0
μ_Albania[147],8.527,0.024,8.483,8.571,0.0,0.0,5762.0,3443.0,1.0
μ_Albania[148],8.542,0.024,8.497,8.586,0.0,0.0,5745.0,3474.0,1.0
μ_Albania[149],8.558,0.024,8.513,8.601,0.0,0.0,5730.0,3473.0,1.0
μ_Albania[150],8.573,0.024,8.528,8.616,0.0,0.0,5710.0,3481.0,1.0
μ_Albania[151],8.588,0.024,8.543,8.631,0.0,0.0,5688.0,3481.0,1.0
μ_Albania[152],8.603,0.023,8.56,8.647,0.0,0.0,5669.0,3418.0,1.0
μ_Albania[153],8.618,0.023,8.575,8.662,0.0,0.0,5653.0,3358.0,1.0
μ_Albania[154],8.633,0.023,8.588,8.676,0.0,0.0,5640.0,3359.0,1.0
μ_Albania[155],8.648,0.023,8.605,8.692,0.0,0.0,5623.0,3419.0,1.0
μ_Albania[156],8.663,0.023,8.62,8.707,0.0,0.0,5609.0,3388.0,1.0
μ_Albania[157],8.679,0.023,8.635,8.722,0.0,0.0,5596.0,3419.0,1.0
μ_Albania[158],8.694,0.023,8.65,8.736,0.0,0.0,5581.0,3419.0,1.0
μ_Albania[159],8.709,0.023,8.666,8.752,0.0,0.0,5564.0,3359.0,1.0
μ_Albania[160],8.724,0.023,8.681,8.767,0.0,0.0,5549.0,3359.0,1.0
μ_Albania[161],8.739,0.023,8.697,8.782,0.0,0.0,5531.0,3359.0,1.0
μ_Albania[162],8.754,0.023,8.712,8.797,0.0,0.0,5515.0,3359.0,1.0
μ_Albania[163],8.769,0.023,8.727,8.812,0.0,0.0,5501.0,3329.0,1.0
μ_Albania[164],8.784,0.023,8.742,8.827,0.0,0.0,5485.0,3329.0,1.0
μ_Albania[165],8.8,0.023,8.757,8.841,0.0,0.0,5463.0,3329.0,1.0
μ_Albania[166],8.815,0.022,8.772,8.857,0.0,0.0,5447.0,3329.0,1.0
μ_Albania[167],8.83,0.022,8.788,8.872,0.0,0.0,5433.0,3328.0,1.0
μ_Albania[168],8.845,0.022,8.803,8.887,0.0,0.0,5416.0,3328.0,1.0
μ_Albania[169],8.86,0.022,8.819,8.903,0.0,0.0,5405.0,3300.0,1.0
μ_Albania[170],8.875,0.022,8.834,8.917,0.0,0.0,5386.0,3271.0,1.0
μ_Albania[171],8.89,0.022,8.849,8.932,0.0,0.0,5365.0,3271.0,1.0
μ_Albania[172],8.906,0.022,8.864,8.947,0.0,0.0,5351.0,3243.0,1.0
μ_Albania[173],8.921,0.022,8.88,8.962,0.0,0.0,5337.0,3243.0,1.0
μ_Albania[174],8.936,0.022,8.894,8.977,0.0,0.0,5324.0,3242.0,1.0
μ_Albania[175],8.951,0.022,8.91,8.992,0.0,0.0,5306.0,3243.0,1.0
μ_Albania[176],8.966,0.022,8.925,9.007,0.0,0.0,5288.0,3188.0,1.0
μ_Albania[177],8.981,0.022,8.941,9.023,0.0,0.0,5270.0,3152.0,1.0
μ_Albania[178],8.996,0.022,8.956,9.037,0.0,0.0,5255.0,3152.0,1.0
μ_Albania[179],9.011,0.022,8.971,9.053,0.0,0.0,5241.0,3125.0,1.0
μ_Albania[180],9.027,0.022,8.989,9.07,0.0,0.0,5226.0,3099.0,1.0
μ_Albania[181],9.042,0.022,9.004,9.085,0.0,0.0,5208.0,3099.0,1.0
μ_Albania[182],9.057,0.022,9.017,9.098,0.0,0.0,5195.0,3098.0,1.0
μ_Albania[183],9.072,0.022,9.033,9.114,0.0,0.0,5180.0,3074.0,1.0
μ_Albania[184],9.087,0.022,9.048,9.129,0.0,0.0,5157.0,3075.0,1.0
μ_Albania[185],9.102,0.021,9.065,9.146,0.0,0.0,5140.0,3123.0,1.0
μ_Albania[186],9.117,0.021,9.08,9.161,0.0,0.0,5125.0,3124.0,1.0
μ_Albania[187],9.132,0.021,9.095,9.176,0.0,0.0,5113.0,3124.0,1.0
μ_Albania[188],9.148,0.021,9.107,9.188,0.0,0.0,5101.0,3125.0,1.0
μ_Albania[189],9.163,0.021,9.124,9.205,0.0,0.0,5087.0,3117.0,1.0
μ_Albania[190],9.178,0.021,9.137,9.218,0.0,0.0,5071.0,3101.0,1.0
μ_Albania[191],9.193,0.021,9.155,9.235,0.0,0.0,5057.0,3003.0,1.0
μ_Albania[192],9.208,0.021,9.17,9.25,0.0,0.0,5044.0,3003.0,1.0
μ_Albania[193],9.223,0.021,9.185,9.265,0.0,0.0,5030.0,3003.0,1.0
μ_Albania[194],9.238,0.021,9.2,9.28,0.0,0.0,5017.0,2978.0,1.0
μ_Albania[195],9.253,0.021,9.216,9.296,0.0,0.0,5005.0,3002.0,1.0
μ_Albania[196],9.269,0.021,9.231,9.311,0.0,0.0,4990.0,3001.0,1.0
μ_Albania[197],9.284,0.021,9.246,9.326,0.0,0.0,4978.0,2917.0,1.0
μ_Albania[198],9.299,0.021,9.262,9.341,0.0,0.0,4967.0,2917.0,1.0
μ_Albania[199],9.314,0.021,9.277,9.356,0.0,0.0,4955.0,2907.0,1.0
μ_Albania[200],9.329,0.021,9.292,9.371,0.0,0.0,4944.0,2918.0,1.0
μ_Albania[201],9.344,0.021,9.307,9.387,0.0,0.0,4935.0,2917.0,1.0
μ_Albania[202],9.359,0.021,9.322,9.401,0.0,0.0,4924.0,2871.0,1.0
μ_Albania[203],9.374,0.021,9.337,9.417,0.0,0.0,4913.0,2872.0,1.0
μ_Albania[204],9.39,0.021,9.352,9.432,0.0,0.0,4905.0,2872.0,1.0
μ_Albania[205],9.405,0.021,9.367,9.447,0.0,0.0,4895.0,2893.0,1.0
μ_Albania[206],9.42,0.021,9.381,9.461,0.0,0.0,4884.0,2850.0,1.0
μ_Albania[207],9.435,0.021,9.394,9.474,0.0,0.0,4872.0,2807.0,1.0
μ_Albania[208],9.45,0.021,9.41,9.489,0.0,0.0,4859.0,2828.0,1.0
μ_Albania[209],9.465,0.021,9.427,9.506,0.0,0.0,4847.0,2828.0,1.0
μ_Albania[210],9.48,0.021,9.44,9.52,0.0,0.0,4835.0,2807.0,1.0
μ_Albania[211],9.495,0.021,9.455,9.535,0.0,0.0,4820.0,2786.0,1.0
μ_Albania[212],9.511,0.021,9.47,9.549,0.0,0.0,4806.0,2786.0,1.0
μ_Albania[213],9.526,0.021,9.485,9.564,0.0,0.0,4797.0,2785.0,1.0
μ_Albania[214],9.541,0.021,9.5,9.579,0.0,0.0,4784.0,2740.0,1.0
μ_Albania[215],9.556,0.021,9.515,9.595,0.0,0.0,4775.0,2702.0,1.0
μ_Albania[216],9.571,0.021,9.531,9.61,0.0,0.0,4767.0,2682.0,1.0
μ_Albania[217],9.586,0.021,9.545,9.625,0.0,0.0,4757.0,2682.0,1.0
μ_Albania[218],9.601,0.021,9.563,9.642,0.0,0.0,4749.0,2701.0,1.0
μ_Albania[219],9.617,0.021,9.577,9.657,0.0,0.0,4740.0,2701.0,1.0
μ_Albania[220],9.632,0.021,9.592,9.672,0.0,0.0,4733.0,2701.0,1.0
μ_Albania[221],9.647,0.021,9.607,9.687,0.0,0.0,4726.0,2701.0,1.0
μ_Albania[222],9.662,0.021,9.623,9.702,0.0,0.0,4717.0,2701.0,1.0
μ_Albania[223],9.677,0.021,9.638,9.718,0.0,0.0,4709.0,2721.0,1.0
μ_Albania[224],9.692,0.021,9.653,9.733,0.0,0.0,4702.0,2683.0,1.0
μ_Albania[225],9.707,0.021,9.668,9.748,0.0,0.0,4696.0,2684.0,1.0
μ_Albania[226],9.722,0.021,9.683,9.763,0.0,0.0,4691.0,2701.0,1.0
μ_Albania[227],9.738,0.021,9.698,9.779,0.0,0.0,4686.0,2683.0,1.0
μ_Albania[228],9.753,0.021,9.713,9.794,0.0,0.0,4682.0,2683.0,1.0
μ_Albania[229],9.768,0.021,9.728,9.808,0.0,0.0,4680.0,2664.0,1.0
μ_Albania[230],9.783,0.021,9.743,9.823,0.0,0.0,4675.0,2626.0,1.0
μ_Albania[231],9.798,0.021,9.758,9.839,0.0,0.0,4670.0,2623.0,1.0
μ_Albania[232],9.813,0.021,9.774,9.854,0.0,0.0,4666.0,2586.0,1.0
μ_Albania[233],9.828,0.021,9.791,9.872,0.0,0.0,4662.0,2586.0,1.0
μ_Albania[234],9.843,0.021,9.804,9.885,0.0,0.0,4658.0,2526.0,1.0
μ_Albania[235],9.859,0.021,9.815,9.896,0.0,0.0,4656.0,2511.0,1.0
μ_Albania[236],9.874,0.021,9.83,9.911,0.0,0.0,4654.0,2479.0,1.0
μ_Albania[237],9.889,0.021,9.846,9.926,0.0,0.0,4651.0,2448.0,1.0
μ_Albania[238],9.904,0.021,9.861,9.942,0.0,0.0,4648.0,2464.0,1.0
μ_Albania[239],9.919,0.021,9.876,9.957,0.0,0.0,4643.0,2480.0,1.0
μ_Albania[240],9.934,0.021,9.891,9.972,0.0,0.0,4641.0,2480.0,1.0
μ_Albania[241],9.949,0.021,9.906,9.987,0.0,0.0,4642.0,2463.0,1.0
μ_Albania[242],9.964,0.021,9.924,10.006,0.0,0.0,4642.0,2447.0,1.0
μ_Albania[243],9.98,0.021,9.937,10.019,0.0,0.0,4641.0,2400.0,1.0
μ_Albania[244],9.995,0.021,9.952,10.034,0.0,0.0,4641.0,2400.0,1.0
μ_Albania[245],10.01,0.021,9.969,10.05,0.0,0.0,4643.0,2446.0,1.0
μ_Albania[246],10.025,0.021,9.984,10.066,0.0,0.0,4643.0,2456.0,1.0
μ_Albania[247],10.04,0.021,9.999,10.081,0.0,0.0,4644.0,2448.0,1.0
μ_Albania[248],10.055,0.021,10.014,10.096,0.0,0.0,4644.0,2448.0,1.0
μ_Albania[249],10.07,0.021,10.029,10.111,0.0,0.0,4643.0,2433.0,1.0
μ_Albania[250],10.085,0.021,10.044,10.126,0.0,0.0,4644.0,2417.0,1.0
μ_Albania[251],10.101,0.022,10.058,10.141,0.0,0.0,4646.0,2449.0,1.0
μ_Albania[252],10.116,0.022,10.074,10.156,0.0,0.0,4647.0,2449.0,1.0
μ_Albania[253],10.131,0.022,10.089,10.171,0.0,0.0,4648.0,2465.0,1.0
μ_Albania[254],10.146,0.022,10.104,10.187,0.0,0.0,4650.0,2462.0,1.0
μ_Albania[255],10.161,0.022,10.119,10.202,0.0,0.0,4651.0,2462.0,1.0
μ_Albania[256],10.176,0.022,10.135,10.218,0.0,0.0,4653.0,2417.0,1.0
μ_Albania[257],10.191,0.022,10.15,10.233,0.0,0.0,4658.0,2417.0,1.0
μ_Albania[258],10.206,0.022,10.165,10.248,0.0,0.0,4662.0,2481.0,1.0
μ_Albania[259],10.222,0.022,10.181,10.264,0.0,0.0,4663.0,2480.0,1.0
μ_Albania[260],10.237,0.022,10.195,10.279,0.0,0.0,4670.0,2481.0,1.0
μ_Albania[261],10.252,0.022,10.211,10.295,0.0,0.0,4675.0,2497.0,1.0
μ_Albania[262],10.267,0.022,10.227,10.311,0.0,0.0,4678.0,2497.0,1.0
μ_Albania[263],10.282,0.022,10.241,10.326,0.0,0.0,4683.0,2515.0,1.0
μ_Albania[264],10.297,0.022,10.256,10.341,0.0,0.0,4685.0,2516.0,1.0
μ_Albania[265],10.312,0.022,10.271,10.356,0.0,0.0,4688.0,2515.0,1.0
μ_Albania[266],10.328,0.022,10.286,10.371,0.0,0.0,4690.0,2532.0,1.0
μ_Albania[267],10.343,0.022,10.301,10.386,0.0,0.0,4694.0,2533.0,1.0
μ_Albania[268],10.358,0.022,10.316,10.401,0.0,0.0,4699.0,2550.0,1.0
μ_Albania[269],10.373,0.022,10.331,10.416,0.0,0.0,4702.0,2517.0,1.0
μ_Albania[270],10.388,0.023,10.345,10.431,0.0,0.0,4707.0,2517.0,1.0
μ_Albania[271],10.403,0.023,10.363,10.449,0.0,0.0,4713.0,2551.0,1.0
μ_Albania[272],10.418,0.023,10.378,10.464,0.0,0.0,4717.0,2640.0,1.0
μ_Albania[273],10.433,0.023,10.393,10.479,0.0,0.0,4722.0,2640.0,1.0
μ_Albania[274],10.449,0.023,10.408,10.494,0.0,0.0,4726.0,2659.0,1.0
μ_Albania[275],10.464,0.023,10.421,10.508,0.0,0.0,4730.0,2604.0,1.0
μ_Albania[276],10.479,0.023,10.436,10.523,0.0,0.0,4735.0,2604.0,1.0
μ_Albania[277],10.494,0.023,10.451,10.538,0.0,0.0,4740.0,2586.0,1.0
μ_Albania[278],10.509,0.023,10.466,10.553,0.0,0.0,4746.0,2569.0,1.0
μ_Albania[279],10.524,0.023,10.481,10.569,0.0,0.0,4750.0,2568.0,1.0
μ_Albania[280],10.539,0.023,10.496,10.584,0.0,0.0,4757.0,2568.0,1.0
μ_Albania[281],10.554,0.023,10.511,10.599,0.0,0.0,4762.0,2534.0,1.0
μ_Albania[282],10.57,0.023,10.526,10.614,0.0,0.0,4768.0,2534.0,1.0
μ_Albania[283],10.585,0.023,10.541,10.63,0.0,0.0,4774.0,2534.0,1.0
μ_Albania[284],10.6,0.024,10.557,10.645,0.0,0.0,4777.0,2569.0,1.0
μ_Albania[285],10.615,0.024,10.572,10.661,0.0,0.0,4784.0,2604.0,1.0
μ_Albania[286],10.63,0.024,10.587,10.676,0.0,0.0,4789.0,2604.0,1.0
μ_Albania[287],10.645,0.024,10.602,10.692,0.0,0.0,4797.0,2604.0,1.0
μ_Albania[288],10.66,0.024,10.617,10.707,0.0,0.0,4803.0,2604.0,1.0
μ_Albania[289],10.675,0.024,10.632,10.722,0.0,0.0,4810.0,2605.0,1.0
μ_Albania[290],10.691,0.024,10.647,10.738,0.0,0.0,4817.0,2641.0,1.0
μ_Albania[291],10.706,0.024,10.663,10.754,0.0,0.0,4824.0,2636.0,1.0
μ_Albania[292],10.721,0.024,10.674,10.765,0.0,0.0,4830.0,2636.0,1.0
μ_Albania[293],10.736,0.024,10.689,10.781,0.0,0.0,4838.0,2636.0,1.0
μ_Albania[294],10.751,0.024,10.704,10.796,0.0,0.0,4845.0,2672.0,1.0
μ_Albania[295],10.766,0.024,10.719,10.811,0.0,0.0,4854.0,2654.0,1.0
μ_Albania[296],10.781,0.025,10.734,10.826,0.0,0.0,4863.0,2659.0,1.0
μ_Albania[297],10.796,0.025,10.749,10.841,0.0,0.0,4870.0,2717.0,1.0
μ_Albania[298],10.812,0.025,10.767,10.86,0.0,0.0,4876.0,2717.0,1.0
μ_Albania[299],10.827,0.025,10.782,10.876,0.0,0.0,4885.0,2717.0,1.0
μ_Albania[300],10.842,0.025,10.796,10.889,0.0,0.0,4892.0,2737.0,1.0
μ_Albania[301],10.857,0.025,10.811,10.905,0.0,0.0,4899.0,2768.0,1.0
μ_Albania[302],10.872,0.025,10.826,10.92,0.0,0.0,4906.0,2788.0,1.0
μ_Albania[303],10.887,0.025,10.842,10.936,0.0,0.0,4915.0,2778.0,1.0
μ_Albania[304],10.902,0.025,10.857,10.951,0.0,0.0,4921.0,2767.0,1.0
μ_Albania[305],10.917,0.025,10.872,10.967,0.0,0.0,4929.0,2777.0,1.0
μ_Albania[306],10.933,0.025,10.887,10.982,0.0,0.0,4940.0,2777.0,1.0
μ_Albania[307],10.948,0.026,10.902,10.997,0.0,0.0,5007.0,2797.0,1.0
μ_Albania[308],10.963,0.026,10.917,11.013,0.0,0.0,5003.0,2776.0,1.0
μ_Albania[309],10.978,0.026,10.932,11.029,0.0,0.0,4992.0,2758.0,1.0
μ_Albania[310],10.993,0.026,10.943,11.04,0.0,0.0,4998.0,2758.0,1.0
μ_Albania[311],11.008,0.026,10.962,11.058,0.0,0.0,4993.0,2759.0,1.0
μ_Albania[312],11.023,0.026,10.977,11.074,0.0,0.0,4996.0,2759.0,1.0
μ_Albania[313],11.039,0.026,10.992,11.089,0.0,0.0,4993.0,2759.0,1.0
μ_Albania[314],11.054,0.026,11.006,11.104,0.0,0.0,4988.0,2800.0,1.0
μ_Albania[315],11.069,0.026,11.021,11.119,0.0,0.0,4986.0,2862.0,1.0
μ_Albania[316],11.084,0.026,11.036,11.135,0.0,0.0,4976.0,2884.0,1.0
μ_Albania[317],11.099,0.027,11.051,11.15,0.0,0.0,4973.0,2917.0,1.0
μ_Albania[318],11.114,0.027,11.064,11.163,0.0,0.0,4969.0,2894.0,1.0
μ_Albania[319],11.129,0.027,11.08,11.179,0.0,0.0,4968.0,2894.0,1.0
μ_Albania[320],11.144,0.027,11.094,11.194,0.0,0.0,4966.0,2871.0,1.0
μ_Albania[321],11.16,0.027,11.109,11.209,0.0,0.0,4957.0,2939.0,1.0
μ_Albania[322],11.175,0.027,11.124,11.225,0.0,0.0,4955.0,2916.0,1.0
μ_Albania[323],11.19,0.027,11.14,11.24,0.0,0.0,4958.0,2985.0,1.0
μ_Albania[324],11.205,0.027,11.154,11.256,0.0,0.0,4958.0,2985.0,1.0
μ_Albania[325],11.22,0.027,11.169,11.271,0.0,0.0,4959.0,2985.0,1.0
μ_Albania[326],11.235,0.027,11.184,11.286,0.0,0.0,4962.0,2980.0,1.0
μ_Albania[327],11.25,0.028,11.199,11.301,0.0,0.0,4965.0,2971.0,1.0
μ_Albania[328],11.265,0.028,11.214,11.316,0.0,0.0,4962.0,2972.0,1.0
μ_Albania[329],11.281,0.028,11.229,11.332,0.0,0.0,4965.0,2972.0,1.0
μ_Albania[330],11.296,0.028,11.243,11.347,0.0,0.0,4967.0,2904.0,1.0
μ_Albania[331],11.311,0.028,11.258,11.362,0.0,0.0,4971.0,2903.0,1.0
μ_Albania[332],11.326,0.028,11.273,11.377,0.0,0.0,4974.0,2902.0,1.0
μ_Albania[333],11.341,0.028,11.289,11.393,0.0,0.0,4969.0,2970.0,1.0
μ_Albania[334],11.356,0.028,11.304,11.409,0.0,0.0,4972.0,2970.0,1.0
μ_Albania[335],11.371,0.028,11.318,11.424,0.0,0.0,4979.0,2912.0,1.0
μ_Albania[336],11.386,0.029,11.334,11.44,0.0,0.0,4984.0,2912.0,1.0
μ_Albania[337],11.402,0.029,11.348,11.455,0.0,0.0,4987.0,2912.0,1.0
μ_Albania[338],11.417,0.029,11.362,11.469,0.0,0.0,4993.0,2912.0,1.0
μ_Albania[339],11.432,0.029,11.377,11.484,0.0,0.0,4993.0,2939.0,1.0
μ_Albania[340],11.447,0.029,11.394,11.501,0.0,0.0,4992.0,3058.0,1.0
μ_Albania[341],11.462,0.029,11.409,11.517,0.0,0.0,4990.0,3082.0,1.0
μ_Albania[342],11.477,0.029,11.423,11.532,0.0,0.0,4993.0,3082.0,1.0
μ_Albania[343],11.492,0.029,11.438,11.547,0.0,0.0,4994.0,3081.0,1.0
μ_Albania[344],11.507,0.03,11.453,11.562,0.0,0.0,4999.0,3084.0,1.0
μ_Albania[345],11.523,0.03,11.466,11.576,0.0,0.0,5004.0,3084.0,1.0
μ_Albania[346],11.538,0.03,11.482,11.593,0.0,0.0,5005.0,3084.0,1.0
μ_Albania[347],11.553,0.03,11.498,11.609,0.0,0.0,5007.0,3084.0,1.0
μ_Albania[348],11.568,0.03,11.51,11.622,0.0,0.0,5006.0,3084.0,1.0
μ_Albania[349],11.583,0.03,11.525,11.637,0.0,0.0,5008.0,3061.0,1.0
μ_Albania[350],11.598,0.03,11.54,11.652,0.0,0.0,5008.0,3060.0,1.0
μ_Albania[351],11.613,0.03,11.555,11.667,0.0,0.0,5008.0,3084.0,1.0
μ_Albania[352],11.628,0.03,11.57,11.683,0.0,0.0,5010.0,3084.0,1.0
μ_Albania[353],11.644,0.031,11.585,11.699,0.0,0.0,5010.0,3109.0,1.0
μ_Albania[354],11.659,0.031,11.601,11.715,0.0,0.0,5010.0,3109.0,1.0
μ_Albania[355],11.674,0.031,11.616,11.73,0.0,0.0,5014.0,3111.0,1.0
μ_Albania[356],11.689,0.031,11.63,11.745,0.0,0.0,5015.0,3114.0,1.0
μ_Albania[357],11.704,0.031,11.645,11.76,0.0,0.0,5016.0,3114.0,1.0
μ_Albania[358],11.719,0.031,11.66,11.775,0.0,0.0,5015.0,3086.0,1.0
μ_Albania[359],11.734,0.031,11.675,11.791,0.0,0.0,5017.0,3086.0,1.0
μ_Albania[360],11.75,0.031,11.689,11.806,0.0,0.0,5023.0,3137.0,1.0
μ_Albania[361],11.765,0.032,11.705,11.822,0.0,0.0,5025.0,3137.0,1.0
μ_Albania[362],11.78,0.032,11.724,11.841,0.0,0.0,5016.0,3137.0,1.0
μ_Albania[363],11.795,0.032,11.738,11.856,0.0,0.0,5017.0,3137.0,1.0
μ_Albania[364],11.81,0.032,11.753,11.871,0.0,0.0,5021.0,3112.0,1.0
μ_Albania[365],11.825,0.032,11.766,11.885,0.0,0.0,5023.0,3061.0,1.0
μ_Albania[366],11.84,0.032,11.781,11.901,0.0,0.0,5023.0,3061.0,1.0
μ_Albania[367],11.855,0.032,11.796,11.916,0.0,0.0,5024.0,3061.0,1.0
μ_Albania[368],11.871,0.032,11.812,11.932,0.0,0.0,5030.0,3086.0,1.0
μ_Albania[369],11.886,0.033,11.826,11.947,0.0,0.0,5035.0,3086.0,1.0
μ_Albania[370],11.901,0.033,11.841,11.962,0.0,0.0,5037.0,3062.0,1.0
μ_Albania[371],11.916,0.033,11.856,11.977,0.0,0.0,5035.0,3062.0,1.0
μ_Albania[372],11.931,0.033,11.871,11.993,0.0,0.0,5040.0,3062.0,1.0
μ_Albania[373],11.946,0.033,11.886,12.008,0.0,0.0,5045.0,3062.0,1.0
μ_Albania[374],11.961,0.033,11.9,12.023,0.0,0.0,5047.0,3038.0,1.0
μ_Albania[375],11.976,0.033,11.915,12.038,0.0,0.0,5046.0,3038.0,1.0
μ_Albania[376],11.992,0.033,11.93,12.054,0.0,0.0,5049.0,3037.0,1.0
μ_Albania[377],12.007,0.034,11.945,12.07,0.0,0.0,5050.0,3038.0,1.0
μ_Albania[378],12.022,0.034,11.96,12.085,0.0,0.0,5053.0,3038.0,1.0
μ_Albania[379],12.037,0.034,11.975,12.1,0.0,0.0,5051.0,3039.0,1.0
μ_Albania[380],12.052,0.034,11.99,12.115,0.0,0.0,5050.0,3038.0,1.0
