,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Switzerland[11],9.642,0.037,9.571,9.71,0.0,0.0,6870.0,2993.0,1.0
μ_Switzerland[12],9.652,0.037,9.582,9.721,0.0,0.0,6861.0,2993.0,1.0
μ_Switzerland[13],9.662,0.037,9.592,9.731,0.0,0.0,6851.0,2993.0,1.0
μ_Switzerland[14],9.673,0.037,9.602,9.74,0.0,0.0,6837.0,2993.0,1.0
μ_Switzerland[15],9.683,0.037,9.613,9.751,0.0,0.0,6827.0,2993.0,1.0
μ_Switzerland[16],9.693,0.036,9.623,9.761,0.0,0.0,6818.0,2956.0,1.0
μ_Switzerland[17],9.704,0.036,9.634,9.771,0.0,0.0,6807.0,2996.0,1.0
μ_Switzerland[18],9.714,0.036,9.646,9.783,0.0,0.0,6799.0,2996.0,1.0
μ_Switzerland[19],9.724,0.036,9.657,9.793,0.0,0.0,6789.0,2996.0,1.0
μ_Switzerland[20],9.735,0.036,9.668,9.803,0.0,0.0,6778.0,2999.0,1.0
μ_Switzerland[21],9.745,0.036,9.678,9.813,0.0,0.0,6767.0,2999.0,1.0
μ_Switzerland[22],9.755,0.036,9.689,9.823,0.0,0.0,6756.0,3001.0,1.0
μ_Switzerland[23],9.766,0.035,9.699,9.833,0.0,0.0,6747.0,3001.0,1.0
μ_Switzerland[24],9.776,0.035,9.709,9.843,0.0,0.0,6734.0,3001.0,1.0
μ_Switzerland[25],9.786,0.035,9.72,9.853,0.0,0.0,6725.0,3001.0,1.0
μ_Switzerland[26],9.797,0.035,9.731,9.863,0.0,0.0,6716.0,3002.0,1.0
μ_Switzerland[27],9.807,0.035,9.741,9.873,0.0,0.0,6710.0,3023.0,1.0
μ_Switzerland[28],9.817,0.035,9.751,9.883,0.0,0.0,6702.0,3002.0,1.0
μ_Switzerland[29],9.828,0.035,9.762,9.893,0.0,0.0,6693.0,2954.0,1.0
μ_Switzerland[30],9.838,0.035,9.772,9.903,0.0,0.0,6684.0,2893.0,1.0
μ_Switzerland[31],9.848,0.034,9.784,9.914,0.0,0.0,6673.0,2893.0,1.0
μ_Switzerland[32],9.859,0.034,9.795,9.924,0.0,0.0,6661.0,2937.0,1.0
μ_Switzerland[33],9.869,0.034,9.805,9.934,0.0,0.0,6645.0,2937.0,1.0
μ_Switzerland[34],9.879,0.034,9.816,9.945,0.0,0.0,6633.0,2937.0,1.0
μ_Switzerland[35],9.89,0.034,9.826,9.955,0.0,0.0,6619.0,2954.0,1.0
μ_Switzerland[36],9.9,0.034,9.837,9.964,0.0,0.0,6605.0,2984.0,1.0
μ_Switzerland[37],9.91,0.034,9.847,9.975,0.0,0.0,6595.0,3000.0,1.0
μ_Switzerland[38],9.921,0.034,9.858,9.985,0.0,0.0,6587.0,3000.0,1.0
μ_Switzerland[39],9.931,0.033,9.868,9.994,0.0,0.0,6577.0,3000.0,1.0
μ_Switzerland[40],9.941,0.033,9.879,10.005,0.0,0.0,6568.0,3000.0,1.0
μ_Switzerland[41],9.952,0.033,9.889,10.015,0.0,0.0,6560.0,3000.0,1.0
μ_Switzerland[42],9.962,0.033,9.898,10.023,0.0,0.0,6546.0,3000.0,1.0
μ_Switzerland[43],9.972,0.033,9.908,10.033,0.0,0.0,6535.0,3001.0,1.0
μ_Switzerland[44],9.983,0.033,9.923,10.047,0.0,0.0,6523.0,3001.0,1.0
μ_Switzerland[45],9.993,0.033,9.932,10.056,0.0,0.0,6510.0,3001.0,1.0
μ_Switzerland[46],10.003,0.033,9.943,10.066,0.0,0.0,6498.0,2985.0,1.0
μ_Switzerland[47],10.014,0.032,9.955,10.078,0.0,0.0,6485.0,2985.0,1.0
μ_Switzerland[48],10.024,0.032,9.965,10.087,0.0,0.0,6475.0,2985.0,1.0
μ_Switzerland[49],10.034,0.032,9.976,10.097,0.0,0.0,6463.0,2985.0,1.0
μ_Switzerland[50],10.045,0.032,9.986,10.108,0.0,0.0,6448.0,2985.0,1.0
μ_Switzerland[51],10.055,0.032,9.997,10.118,0.0,0.0,6434.0,2985.0,1.0
μ_Switzerland[52],10.065,0.032,10.007,10.128,0.0,0.0,6427.0,2985.0,1.0
μ_Switzerland[53],10.076,0.032,10.018,10.138,0.0,0.0,6417.0,2985.0,1.0
μ_Switzerland[54],10.086,0.032,10.027,10.147,0.0,0.0,6401.0,2985.0,1.0
μ_Switzerland[55],10.096,0.031,10.038,10.157,0.0,0.0,6386.0,2985.0,1.0
μ_Switzerland[56],10.107,0.031,10.048,10.167,0.0,0.0,6375.0,2985.0,1.0
μ_Switzerland[57],10.117,0.031,10.058,10.177,0.0,0.0,6363.0,2985.0,1.0
μ_Switzerland[58],10.128,0.031,10.069,10.187,0.0,0.0,6347.0,2985.0,1.0
μ_Switzerland[59],10.138,0.031,10.08,10.197,0.0,0.0,6334.0,2985.0,1.0
μ_Switzerland[60],10.148,0.031,10.09,10.207,0.0,0.0,6323.0,2984.0,1.0
μ_Switzerland[61],10.159,0.031,10.101,10.217,0.0,0.0,6310.0,2984.0,1.0
μ_Switzerland[62],10.169,0.031,10.111,10.228,0.0,0.0,6296.0,2961.0,1.0
μ_Switzerland[63],10.179,0.03,10.122,10.238,0.0,0.0,6283.0,2961.0,1.0
μ_Switzerland[64],10.19,0.03,10.133,10.248,0.0,0.0,6269.0,2965.0,1.0
μ_Switzerland[65],10.2,0.03,10.14,10.255,0.0,0.0,6253.0,3009.0,1.0
μ_Switzerland[66],10.21,0.03,10.15,10.265,0.0,0.0,6239.0,3009.0,1.0
μ_Switzerland[67],10.221,0.03,10.161,10.275,0.0,0.0,6225.0,3009.0,1.0
μ_Switzerland[68],10.231,0.03,10.171,10.285,0.0,0.0,6212.0,3011.0,1.0
μ_Switzerland[69],10.241,0.03,10.182,10.295,0.0,0.0,6199.0,3011.0,1.0
μ_Switzerland[70],10.252,0.03,10.192,10.305,0.0,0.0,6187.0,2988.0,1.0
μ_Switzerland[71],10.262,0.03,10.203,10.315,0.0,0.0,6170.0,2988.0,1.0
μ_Switzerland[72],10.272,0.029,10.213,10.325,0.0,0.0,6158.0,2988.0,1.0
μ_Switzerland[73],10.283,0.029,10.224,10.335,0.0,0.0,6144.0,2989.0,1.0
μ_Switzerland[74],10.293,0.029,10.235,10.345,0.0,0.0,6128.0,2942.0,1.0
μ_Switzerland[75],10.303,0.029,10.245,10.355,0.0,0.0,6112.0,2942.0,1.0
μ_Switzerland[76],10.314,0.029,10.256,10.366,0.0,0.0,6097.0,2965.0,1.0
μ_Switzerland[77],10.324,0.029,10.266,10.376,0.0,0.0,6083.0,2965.0,1.0
μ_Switzerland[78],10.334,0.029,10.277,10.386,0.0,0.0,6065.0,2965.0,1.0
μ_Switzerland[79],10.345,0.029,10.287,10.396,0.0,0.0,6051.0,2988.0,1.0
μ_Switzerland[80],10.355,0.029,10.297,10.406,0.0,0.0,6035.0,2988.0,1.0
μ_Switzerland[81],10.365,0.028,10.31,10.418,0.0,0.0,6016.0,2950.0,1.0
μ_Switzerland[82],10.376,0.028,10.321,10.428,0.0,0.0,6003.0,2950.0,1.0
μ_Switzerland[83],10.386,0.028,10.33,10.438,0.0,0.0,5992.0,2886.0,1.0
μ_Switzerland[84],10.396,0.028,10.342,10.448,0.0,0.0,5976.0,2886.0,1.0
μ_Switzerland[85],10.407,0.028,10.352,10.458,0.0,0.0,5958.0,2886.0,1.0
μ_Switzerland[86],10.417,0.028,10.363,10.468,0.0,0.0,5945.0,2886.0,1.0
μ_Switzerland[87],10.427,0.028,10.373,10.479,0.0,0.0,5926.0,2889.0,1.0
μ_Switzerland[88],10.438,0.028,10.383,10.488,0.0,0.0,5912.0,2889.0,1.0
μ_Switzerland[89],10.448,0.028,10.394,10.499,0.0,0.0,5897.0,2830.0,1.0
μ_Switzerland[90],10.458,0.027,10.405,10.509,0.0,0.0,5881.0,2830.0,1.0
μ_Switzerland[91],10.469,0.027,10.418,10.522,0.0,0.0,5867.0,2790.0,1.0
μ_Switzerland[92],10.479,0.027,10.427,10.531,0.0,0.0,5850.0,2872.0,1.0
μ_Switzerland[93],10.489,0.027,10.438,10.541,0.0,0.0,5832.0,2594.0,1.0
μ_Switzerland[94],10.5,0.027,10.449,10.551,0.0,0.0,5818.0,2594.0,1.0
μ_Switzerland[95],10.51,0.027,10.459,10.561,0.0,0.0,5798.0,2670.0,1.0
μ_Switzerland[96],10.52,0.027,10.47,10.571,0.0,0.0,5777.0,2670.0,1.0
μ_Switzerland[97],10.531,0.027,10.48,10.581,0.0,0.0,5763.0,2733.0,1.0
μ_Switzerland[98],10.541,0.027,10.491,10.591,0.0,0.0,5745.0,2749.0,1.0
μ_Switzerland[99],10.551,0.026,10.501,10.601,0.0,0.0,5728.0,2941.0,1.0
μ_Switzerland[100],10.562,0.026,10.512,10.611,0.0,0.0,5712.0,2970.0,1.0
μ_Switzerland[101],10.572,0.026,10.522,10.622,0.0,0.0,5695.0,3011.0,1.0
μ_Switzerland[102],10.582,0.026,10.533,10.632,0.0,0.0,5675.0,3011.0,1.0
μ_Switzerland[103],10.593,0.026,10.543,10.642,0.0,0.0,5657.0,3011.0,1.0
μ_Switzerland[104],10.603,0.026,10.554,10.652,0.0,0.0,5641.0,3011.0,1.0
μ_Switzerland[105],10.613,0.026,10.565,10.662,0.0,0.0,5626.0,2919.0,1.0
μ_Switzerland[106],10.624,0.026,10.575,10.672,0.0,0.0,5605.0,2943.0,1.0
μ_Switzerland[107],10.634,0.026,10.586,10.683,0.0,0.0,5588.0,3010.0,1.0
μ_Switzerland[108],10.644,0.025,10.596,10.693,0.0,0.0,5573.0,3035.0,1.0
μ_Switzerland[109],10.655,0.025,10.607,10.703,0.0,0.0,5558.0,3035.0,1.0
μ_Switzerland[110],10.665,0.025,10.615,10.711,0.0,0.0,5536.0,3035.0,1.0
μ_Switzerland[111],10.675,0.025,10.626,10.721,0.0,0.0,5519.0,3035.0,1.0
μ_Switzerland[112],10.686,0.025,10.637,10.731,0.0,0.0,5498.0,3011.0,1.0
μ_Switzerland[113],10.696,0.025,10.647,10.741,0.0,0.0,5481.0,3011.0,1.0
μ_Switzerland[114],10.706,0.025,10.658,10.752,0.0,0.0,5462.0,3111.0,1.0
μ_Switzerland[115],10.717,0.025,10.669,10.762,0.0,0.0,5442.0,3111.0,1.0
μ_Switzerland[116],10.727,0.025,10.679,10.772,0.0,0.0,5425.0,3094.0,1.0
μ_Switzerland[117],10.737,0.025,10.69,10.783,0.0,0.0,5405.0,3094.0,1.0
μ_Switzerland[118],10.748,0.024,10.7,10.793,0.0,0.0,5390.0,3094.0,1.0
μ_Switzerland[119],10.758,0.024,10.711,10.803,0.0,0.0,5373.0,3095.0,1.0
μ_Switzerland[120],10.768,0.024,10.722,10.813,0.0,0.0,5354.0,3089.0,1.0
μ_Switzerland[121],10.779,0.024,10.732,10.823,0.0,0.0,5341.0,3191.0,1.0
μ_Switzerland[122],10.789,0.024,10.743,10.833,0.0,0.0,5323.0,3191.0,1.0
μ_Switzerland[123],10.799,0.024,10.753,10.843,0.0,0.0,5302.0,3217.0,1.0
μ_Switzerland[124],10.81,0.024,10.763,10.853,0.0,0.0,5285.0,3217.0,1.0
μ_Switzerland[125],10.82,0.024,10.773,10.863,0.0,0.0,5268.0,3217.0,1.0
μ_Switzerland[126],10.83,0.024,10.784,10.873,0.0,0.0,5250.0,3245.0,1.0
μ_Switzerland[127],10.841,0.024,10.795,10.883,0.0,0.0,5237.0,3225.0,1.0
μ_Switzerland[128],10.851,0.024,10.805,10.893,0.0,0.0,5220.0,3225.0,1.0
μ_Switzerland[129],10.861,0.023,10.816,10.904,0.0,0.0,5204.0,3225.0,1.0
μ_Switzerland[130],10.872,0.023,10.826,10.913,0.0,0.0,5189.0,3282.0,1.0
μ_Switzerland[131],10.882,0.023,10.836,10.924,0.0,0.0,5172.0,3282.0,1.0
μ_Switzerland[132],10.892,0.023,10.847,10.934,0.0,0.0,5154.0,3308.0,1.0
μ_Switzerland[133],10.903,0.023,10.857,10.944,0.0,0.0,5138.0,3223.0,1.0
μ_Switzerland[134],10.913,0.023,10.868,10.954,0.0,0.0,5119.0,3252.0,1.0
μ_Switzerland[135],10.923,0.023,10.878,10.964,0.0,0.0,5105.0,3197.0,1.0
μ_Switzerland[136],10.934,0.023,10.889,10.975,0.0,0.0,5087.0,3197.0,1.0
μ_Switzerland[137],10.944,0.023,10.9,10.986,0.0,0.0,5068.0,3197.0,1.0
μ_Switzerland[138],10.954,0.023,10.911,10.996,0.0,0.0,5046.0,3197.0,1.0
μ_Switzerland[139],10.965,0.023,10.921,11.006,0.0,0.0,5030.0,3149.0,1.0
μ_Switzerland[140],10.975,0.023,10.932,11.016,0.0,0.0,5013.0,3175.0,1.0
μ_Switzerland[141],10.985,0.022,10.942,11.026,0.0,0.0,4993.0,3175.0,1.0
μ_Switzerland[142],10.996,0.022,10.953,11.036,0.0,0.0,4974.0,3172.0,1.0
μ_Switzerland[143],11.006,0.022,10.964,11.047,0.0,0.0,4957.0,3094.0,1.0
μ_Switzerland[144],11.016,0.022,10.974,11.056,0.0,0.0,4940.0,3075.0,1.0
μ_Switzerland[145],11.027,0.022,10.984,11.067,0.0,0.0,4922.0,3072.0,1.0
μ_Switzerland[146],11.037,0.022,10.995,11.077,0.0,0.0,4906.0,3143.0,1.0
μ_Switzerland[147],11.047,0.022,11.005,11.087,0.0,0.0,4886.0,3144.0,1.0
μ_Switzerland[148],11.058,0.022,11.015,11.097,0.0,0.0,4867.0,3144.0,1.0
μ_Switzerland[149],11.068,0.022,11.027,11.108,0.0,0.0,4848.0,3145.0,1.0
μ_Switzerland[150],11.078,0.022,11.037,11.118,0.0,0.0,4829.0,3145.0,1.0
μ_Switzerland[151],11.089,0.022,11.048,11.128,0.0,0.0,4809.0,3068.0,1.0
μ_Switzerland[152],11.099,0.022,11.058,11.138,0.0,0.0,4795.0,3019.0,1.0
μ_Switzerland[153],11.109,0.022,11.069,11.148,0.0,0.0,4780.0,2972.0,1.0
μ_Switzerland[154],11.12,0.021,11.079,11.159,0.0,0.0,4765.0,2971.0,1.0
μ_Switzerland[155],11.13,0.021,11.09,11.169,0.0,0.0,4748.0,2925.0,1.0
μ_Switzerland[156],11.14,0.021,11.1,11.179,0.0,0.0,4731.0,2903.0,1.0
μ_Switzerland[157],11.151,0.021,11.111,11.189,0.0,0.0,4716.0,2881.0,1.0
μ_Switzerland[158],11.161,0.021,11.121,11.199,0.0,0.0,4701.0,2793.0,1.0
μ_Switzerland[159],11.171,0.021,11.13,11.208,0.0,0.0,4685.0,2787.0,1.0
μ_Switzerland[160],11.182,0.021,11.141,11.219,0.0,0.0,4666.0,2788.0,1.0
μ_Switzerland[161],11.192,0.021,11.151,11.229,0.0,0.0,4653.0,2707.0,1.0
μ_Switzerland[162],11.202,0.021,11.162,11.239,0.0,0.0,4639.0,2708.0,1.0
μ_Switzerland[163],11.213,0.021,11.174,11.251,0.0,0.0,4625.0,2708.0,1.0
μ_Switzerland[164],11.223,0.021,11.184,11.261,0.0,0.0,4608.0,2708.0,1.0
μ_Switzerland[165],11.233,0.021,11.193,11.27,0.0,0.0,4590.0,2711.0,1.0
μ_Switzerland[166],11.244,0.021,11.204,11.281,0.0,0.0,4574.0,2711.0,1.0
μ_Switzerland[167],11.254,0.021,11.214,11.291,0.0,0.0,4556.0,2711.0,1.0
μ_Switzerland[168],11.264,0.021,11.226,11.302,0.0,0.0,4541.0,2730.0,1.0
μ_Switzerland[169],11.275,0.02,11.235,11.311,0.0,0.0,4529.0,2654.0,1.0
μ_Switzerland[170],11.285,0.02,11.245,11.321,0.0,0.0,4518.0,2625.0,1.0
μ_Switzerland[171],11.295,0.02,11.256,11.331,0.0,0.0,4506.0,2625.0,1.0
μ_Switzerland[172],11.306,0.02,11.267,11.342,0.0,0.0,4493.0,2625.0,1.0
μ_Switzerland[173],11.316,0.02,11.277,11.352,0.0,0.0,4479.0,2589.0,1.0
μ_Switzerland[174],11.326,0.02,11.287,11.362,0.0,0.0,4466.0,2551.0,1.0
μ_Switzerland[175],11.337,0.02,11.298,11.373,0.0,0.0,4452.0,2552.0,1.0
μ_Switzerland[176],11.347,0.02,11.308,11.383,0.0,0.0,4439.0,2585.0,1.0
μ_Switzerland[177],11.357,0.02,11.319,11.394,0.0,0.0,4424.0,2609.0,1.0
μ_Switzerland[178],11.368,0.02,11.329,11.404,0.0,0.0,4413.0,2505.0,1.0
μ_Switzerland[179],11.378,0.02,11.337,11.412,0.0,0.0,4399.0,2557.0,1.0
μ_Switzerland[180],11.388,0.02,11.348,11.422,0.0,0.0,4391.0,2541.0,1.0
μ_Switzerland[181],11.399,0.02,11.359,11.434,0.0,0.0,4382.0,2541.0,1.0
μ_Switzerland[182],11.409,0.02,11.37,11.444,0.0,0.0,4376.0,2490.0,1.0
μ_Switzerland[183],11.419,0.02,11.38,11.454,0.0,0.0,4374.0,2490.0,1.0
μ_Switzerland[184],11.43,0.02,11.391,11.464,0.0,0.0,4369.0,2488.0,1.0
μ_Switzerland[185],11.44,0.02,11.401,11.475,0.0,0.0,4362.0,2505.0,1.0
μ_Switzerland[186],11.45,0.02,11.411,11.485,0.0,0.0,4357.0,2520.0,1.0
μ_Switzerland[187],11.461,0.02,11.422,11.495,0.0,0.0,4347.0,2505.0,1.0
μ_Switzerland[188],11.471,0.02,11.432,11.505,0.0,0.0,4343.0,2532.0,1.0
μ_Switzerland[189],11.481,0.02,11.444,11.517,0.0,0.0,4337.0,2550.0,1.0
μ_Switzerland[190],11.492,0.02,11.453,11.526,0.0,0.0,4330.0,2532.0,1.0
μ_Switzerland[191],11.502,0.019,11.462,11.535,0.0,0.0,4324.0,2532.0,1.0
μ_Switzerland[192],11.512,0.019,11.472,11.546,0.0,0.0,4321.0,2532.0,1.0
μ_Switzerland[193],11.523,0.019,11.483,11.556,0.0,0.0,4320.0,2465.0,1.0
μ_Switzerland[194],11.533,0.019,11.494,11.567,0.0,0.0,4318.0,2430.0,1.0
μ_Switzerland[195],11.543,0.019,11.504,11.577,0.0,0.0,4318.0,2369.0,1.0
μ_Switzerland[196],11.554,0.019,11.515,11.587,0.0,0.0,4310.0,2354.0,1.0
μ_Switzerland[197],11.564,0.019,11.525,11.597,0.0,0.0,4310.0,2311.0,1.0
μ_Switzerland[198],11.574,0.019,11.535,11.608,0.0,0.0,4309.0,2312.0,1.0
μ_Switzerland[199],11.585,0.019,11.545,11.618,0.0,0.0,4303.0,2256.0,1.0
μ_Switzerland[200],11.595,0.019,11.556,11.629,0.0,0.0,4299.0,2229.0,1.0
μ_Switzerland[201],11.605,0.019,11.566,11.638,0.0,0.0,4294.0,2177.0,1.0
μ_Switzerland[202],11.616,0.019,11.576,11.649,0.0,0.0,4293.0,2177.0,1.0
μ_Switzerland[203],11.626,0.019,11.588,11.66,0.0,0.0,4295.0,2202.0,1.0
μ_Switzerland[204],11.636,0.019,11.598,11.671,0.0,0.0,4293.0,2201.0,1.0
μ_Switzerland[205],11.647,0.019,11.609,11.681,0.0,0.0,4292.0,2227.0,1.0
μ_Switzerland[206],11.657,0.019,11.618,11.69,0.0,0.0,4290.0,2213.0,1.0
μ_Switzerland[207],11.667,0.019,11.629,11.701,0.0,0.0,4287.0,2213.0,1.0
μ_Switzerland[208],11.678,0.019,11.639,11.711,0.0,0.0,4285.0,2184.0,1.0
μ_Switzerland[209],11.688,0.019,11.649,11.721,0.0,0.0,4289.0,2172.0,1.0
μ_Switzerland[210],11.698,0.019,11.664,11.736,0.0,0.0,4285.0,2135.0,1.0
μ_Switzerland[211],11.709,0.019,11.67,11.742,0.0,0.0,4276.0,2135.0,1.0
μ_Switzerland[212],11.719,0.019,11.68,11.752,0.0,0.0,4272.0,2186.0,1.0
μ_Switzerland[213],11.729,0.019,11.694,11.765,0.0,0.0,4269.0,2186.0,1.0
μ_Switzerland[214],11.74,0.019,11.705,11.777,0.0,0.0,4267.0,2113.0,1.0
μ_Switzerland[215],11.75,0.019,11.714,11.786,0.0,0.0,4267.0,2124.0,1.0
μ_Switzerland[216],11.76,0.019,11.725,11.797,0.0,0.0,4270.0,2068.0,1.0
μ_Switzerland[217],11.771,0.019,11.735,11.807,0.0,0.0,4270.0,2067.0,1.0
μ_Switzerland[218],11.781,0.019,11.747,11.818,0.0,0.0,4274.0,2136.0,1.0
μ_Switzerland[219],11.791,0.019,11.757,11.828,0.0,0.0,4275.0,2112.0,1.0
μ_Switzerland[220],11.802,0.019,11.767,11.838,0.0,0.0,4276.0,2055.0,1.0
μ_Switzerland[221],11.812,0.019,11.777,11.849,0.0,0.0,4277.0,2038.0,1.0
μ_Switzerland[222],11.822,0.019,11.787,11.859,0.0,0.0,4279.0,2038.0,1.0
μ_Switzerland[223],11.833,0.019,11.797,11.869,0.0,0.0,4271.0,2037.0,1.0
μ_Switzerland[224],11.843,0.019,11.809,11.881,0.0,0.0,4263.0,1993.0,1.0
μ_Switzerland[225],11.853,0.019,11.82,11.891,0.0,0.0,4251.0,1971.0,1.0
μ_Switzerland[226],11.864,0.019,11.83,11.901,0.0,0.0,4243.0,1950.0,1.0
μ_Switzerland[227],11.874,0.019,11.84,11.912,0.0,0.0,4236.0,1929.0,1.0
μ_Switzerland[228],11.884,0.019,11.849,11.92,0.0,0.0,4229.0,1948.0,1.0
μ_Switzerland[229],11.895,0.019,11.859,11.931,0.0,0.0,4224.0,1959.0,1.0
μ_Switzerland[230],11.905,0.019,11.87,11.942,0.0,0.0,4215.0,2011.0,1.0
μ_Switzerland[231],11.915,0.019,11.881,11.952,0.0,0.0,4208.0,2033.0,1.0
μ_Switzerland[232],11.926,0.019,11.89,11.962,0.0,0.0,4202.0,2033.0,1.0
μ_Switzerland[233],11.936,0.019,11.902,11.974,0.0,0.0,4198.0,2022.0,1.0
μ_Switzerland[234],11.946,0.019,11.912,11.984,0.0,0.0,4191.0,2022.0,1.0
μ_Switzerland[235],11.957,0.019,11.922,11.995,0.0,0.0,4185.0,2045.0,1.0
μ_Switzerland[236],11.967,0.019,11.933,12.005,0.0,0.0,4182.0,1992.0,1.0
μ_Switzerland[237],11.977,0.019,11.943,12.016,0.0,0.0,4175.0,1970.0,1.0
μ_Switzerland[238],11.988,0.019,11.956,12.028,0.0,0.0,4167.0,2023.0,1.0
μ_Switzerland[239],11.998,0.019,11.963,12.036,0.0,0.0,4161.0,2023.0,1.0
μ_Switzerland[240],12.008,0.019,11.976,12.048,0.0,0.0,4155.0,2022.0,1.0
μ_Switzerland[241],12.019,0.019,11.986,12.058,0.0,0.0,4149.0,2022.0,1.0
μ_Switzerland[242],12.029,0.019,11.996,12.069,0.0,0.0,4146.0,2022.0,1.0
μ_Switzerland[243],12.039,0.019,12.007,12.079,0.0,0.0,4139.0,2022.0,1.0
μ_Switzerland[244],12.05,0.019,12.017,12.09,0.0,0.0,4135.0,2033.0,1.0
μ_Switzerland[245],12.06,0.019,12.028,12.101,0.0,0.0,4129.0,1998.0,1.0
μ_Switzerland[246],12.07,0.019,12.038,12.111,0.0,0.0,4126.0,1981.0,1.0
μ_Switzerland[247],12.081,0.019,12.046,12.119,0.0,0.0,4123.0,1965.0,1.0
μ_Switzerland[248],12.091,0.019,12.056,12.129,0.0,0.0,4121.0,1974.0,1.0
μ_Switzerland[249],12.101,0.02,12.066,12.14,0.0,0.0,4118.0,2026.0,1.0
μ_Switzerland[250],12.112,0.02,12.077,12.15,0.0,0.0,4117.0,2079.0,1.0
μ_Switzerland[251],12.122,0.02,12.087,12.16,0.0,0.0,4114.0,2013.0,1.0
μ_Switzerland[252],12.132,0.02,12.097,12.171,0.0,0.0,4111.0,2067.0,1.0
μ_Switzerland[253],12.143,0.02,12.108,12.181,0.0,0.0,4109.0,2002.0,1.0
μ_Switzerland[254],12.153,0.02,12.117,12.191,0.0,0.0,4107.0,2034.0,1.0
μ_Switzerland[255],12.163,0.02,12.128,12.202,0.0,0.0,4107.0,2009.0,1.0
μ_Switzerland[256],12.174,0.02,12.138,12.212,0.0,0.0,4105.0,2041.0,1.0
μ_Switzerland[257],12.184,0.02,12.149,12.223,0.0,0.0,4105.0,2065.0,1.0
μ_Switzerland[258],12.194,0.02,12.159,12.234,0.0,0.0,4105.0,2068.0,1.0
μ_Switzerland[259],12.205,0.02,12.169,12.244,0.0,0.0,4107.0,2068.0,1.0
μ_Switzerland[260],12.215,0.02,12.179,12.254,0.0,0.0,4109.0,2043.0,1.0
μ_Switzerland[261],12.225,0.02,12.19,12.264,0.0,0.0,4111.0,2055.0,1.0
μ_Switzerland[262],12.236,0.02,12.2,12.275,0.0,0.0,4110.0,2089.0,1.0
μ_Switzerland[263],12.246,0.02,12.21,12.285,0.0,0.0,4113.0,2055.0,1.0
μ_Switzerland[264],12.256,0.02,12.217,12.293,0.0,0.0,4115.0,2055.0,1.0
μ_Switzerland[265],12.267,0.02,12.228,12.303,0.0,0.0,4117.0,2094.0,1.0
μ_Switzerland[266],12.277,0.02,12.238,12.314,0.0,0.0,4121.0,2069.0,1.0
μ_Switzerland[267],12.287,0.02,12.248,12.324,0.0,0.0,4126.0,2036.0,1.0
μ_Switzerland[268],12.298,0.02,12.258,12.334,0.0,0.0,4129.0,1993.0,1.0
μ_Switzerland[269],12.308,0.02,12.268,12.344,0.0,0.0,4134.0,1993.0,1.0
μ_Switzerland[270],12.318,0.02,12.279,12.355,0.0,0.0,4139.0,2015.0,1.0
μ_Switzerland[271],12.329,0.021,12.289,12.365,0.0,0.0,4144.0,1995.0,1.0
μ_Switzerland[272],12.339,0.021,12.299,12.376,0.0,0.0,4151.0,1984.0,1.0
μ_Switzerland[273],12.349,0.021,12.309,12.386,0.0,0.0,4156.0,1924.0,1.0
μ_Switzerland[274],12.36,0.021,12.32,12.397,0.0,0.0,4162.0,1934.0,1.0
μ_Switzerland[275],12.37,0.021,12.33,12.408,0.0,0.0,4167.0,1995.0,1.0
μ_Switzerland[276],12.38,0.021,12.34,12.418,0.0,0.0,4173.0,1995.0,1.0
μ_Switzerland[277],12.391,0.021,12.351,12.428,0.0,0.0,4179.0,2038.0,1.0
μ_Switzerland[278],12.401,0.021,12.361,12.439,0.0,0.0,4189.0,2049.0,1.0
μ_Switzerland[279],12.411,0.021,12.371,12.449,0.0,0.0,4196.0,1995.0,1.0
μ_Switzerland[280],12.422,0.021,12.383,12.462,0.0,0.0,4201.0,1995.0,1.0
μ_Switzerland[281],12.432,0.021,12.393,12.472,0.0,0.0,4210.0,2027.0,1.0
μ_Switzerland[282],12.442,0.021,12.403,12.482,0.0,0.0,4217.0,2027.0,1.0
μ_Switzerland[283],12.453,0.021,12.414,12.493,0.0,0.0,4225.0,2016.0,1.0
μ_Switzerland[284],12.463,0.021,12.424,12.504,0.0,0.0,4232.0,2070.0,1.0
μ_Switzerland[285],12.473,0.021,12.435,12.514,0.0,0.0,4240.0,2106.0,1.0
μ_Switzerland[286],12.484,0.022,12.445,12.525,0.0,0.0,4250.0,2093.0,1.0
μ_Switzerland[287],12.494,0.022,12.455,12.535,0.0,0.0,4259.0,2093.0,1.0
μ_Switzerland[288],12.504,0.022,12.465,12.545,0.0,0.0,4267.0,2070.0,1.0
μ_Switzerland[289],12.515,0.022,12.475,12.555,0.0,0.0,4278.0,2071.0,1.0
μ_Switzerland[290],12.525,0.022,12.483,12.564,0.0,0.0,4288.0,2129.0,1.0
μ_Switzerland[291],12.535,0.022,12.496,12.577,0.0,0.0,4297.0,2129.0,1.0
μ_Switzerland[292],12.546,0.022,12.504,12.586,0.0,0.0,4302.0,2152.0,1.0
μ_Switzerland[293],12.556,0.022,12.514,12.596,0.0,0.0,4311.0,2177.0,1.0
μ_Switzerland[294],12.566,0.022,12.524,12.606,0.0,0.0,4321.0,2191.0,1.0
