,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[102],7.845,0.027,7.793,7.893,0.0,0.0,5997.0,3344.0,1.0
μ[103],7.86,0.027,7.808,7.908,0.0,0.0,5976.0,3344.0,1.0
μ[104],7.875,0.027,7.823,7.924,0.0,0.0,5957.0,3344.0,1.0
μ[105],7.89,0.026,7.839,7.939,0.0,0.0,5935.0,3314.0,1.0
μ[106],7.905,0.026,7.854,7.954,0.0,0.0,5913.0,3392.0,1.0
μ[107],7.921,0.026,7.869,7.968,0.0,0.0,5891.0,3393.0,1.0
μ[108],7.936,0.026,7.886,7.985,0.0,0.0,5869.0,3393.0,1.0
μ[109],7.951,0.026,7.901,8.0,0.0,0.0,5851.0,3393.0,1.0
μ[110],7.966,0.026,7.917,8.015,0.0,0.0,5836.0,3393.0,1.0
μ[111],7.981,0.026,7.932,8.03,0.0,0.0,5813.0,3393.0,1.0
μ[112],7.996,0.026,7.95,8.048,0.0,0.0,5787.0,3393.0,1.0
μ[113],8.011,0.026,7.966,8.062,0.0,0.0,5770.0,3393.0,1.0
μ[114],8.027,0.026,7.981,8.077,0.0,0.0,5749.0,3363.0,1.0
μ[115],8.042,0.026,7.996,8.092,0.0,0.0,5729.0,3363.0,1.0
μ[116],8.057,0.025,8.011,8.107,0.0,0.0,5705.0,3363.0,1.0
μ[117],8.072,0.025,8.027,8.122,0.0,0.0,5684.0,3363.0,1.0
μ[118],8.087,0.025,8.042,8.137,0.0,0.0,5665.0,3436.0,1.0
μ[119],8.102,0.025,8.056,8.151,0.0,0.0,5645.0,3436.0,1.0
μ[120],8.117,0.025,8.072,8.166,0.0,0.0,5621.0,3435.0,1.0
μ[121],8.133,0.025,8.086,8.18,0.0,0.0,5595.0,3435.0,1.0
μ[122],8.148,0.025,8.102,8.196,0.0,0.0,5569.0,3459.0,1.0
μ[123],8.163,0.025,8.118,8.211,0.0,0.0,5549.0,3427.0,1.0
μ[124],8.178,0.025,8.133,8.225,0.0,0.0,5526.0,3396.0,1.0
μ[125],8.193,0.025,8.148,8.241,0.0,0.0,5500.0,3427.0,1.0
μ[126],8.208,0.025,8.163,8.255,0.0,0.0,5481.0,3398.0,1.0
μ[127],8.223,0.024,8.179,8.27,0.0,0.0,5460.0,3398.0,1.0
μ[128],8.238,0.024,8.194,8.285,0.0,0.0,5437.0,3397.0,1.0
μ[129],8.254,0.024,8.208,8.299,0.0,0.0,5419.0,3397.0,1.0
μ[130],8.269,0.024,8.225,8.316,0.0,0.0,5400.0,3397.0,1.0
μ[131],8.284,0.024,8.241,8.331,0.0,0.0,5375.0,3397.0,1.0
μ[132],8.299,0.024,8.256,8.346,0.0,0.0,5352.0,3397.0,1.0
μ[133],8.314,0.024,8.271,8.361,0.0,0.0,5329.0,3366.0,1.0
μ[134],8.329,0.024,8.286,8.376,0.0,0.0,5308.0,3397.0,1.0
μ[135],8.344,0.024,8.301,8.391,0.0,0.0,5290.0,3397.0,1.0
μ[136],8.36,0.024,8.316,8.405,0.0,0.0,5263.0,3397.0,1.0
μ[137],8.375,0.024,8.331,8.42,0.0,0.0,5240.0,3397.0,1.0
μ[138],8.39,0.024,8.347,8.435,0.0,0.0,5219.0,3383.0,1.0
μ[139],8.405,0.023,8.362,8.45,0.0,0.0,5198.0,3384.0,1.0
μ[140],8.42,0.023,8.377,8.466,0.0,0.0,5176.0,3384.0,1.0
μ[141],8.435,0.023,8.393,8.481,0.0,0.0,5155.0,3414.0,1.0
μ[142],8.45,0.023,8.408,8.496,0.0,0.0,5129.0,3399.0,1.0
μ[143],8.466,0.023,8.423,8.511,0.0,0.0,5108.0,3491.0,1.0
μ[144],8.481,0.023,8.435,8.522,0.0,0.0,5087.0,3498.0,1.0
μ[145],8.496,0.023,8.454,8.541,0.0,0.0,5065.0,3435.0,1.0
μ[146],8.511,0.023,8.466,8.552,0.0,0.0,5046.0,3435.0,1.0
μ[147],8.526,0.023,8.482,8.568,0.0,0.0,5021.0,3466.0,1.0
μ[148],8.541,0.023,8.499,8.585,0.0,0.0,5000.0,3454.0,1.0
μ[149],8.556,0.023,8.514,8.599,0.0,0.0,4979.0,3454.0,1.0
μ[150],8.571,0.023,8.527,8.613,0.0,0.0,4954.0,3453.0,1.0
μ[151],8.587,0.023,8.547,8.632,0.0,0.0,4933.0,3453.0,1.0
μ[152],8.602,0.023,8.56,8.645,0.0,0.0,4913.0,3453.0,1.0
μ[153],8.617,0.023,8.575,8.66,0.0,0.0,4891.0,3363.0,1.0
μ[154],8.632,0.022,8.591,8.675,0.0,0.0,4869.0,3331.0,1.0
μ[155],8.647,0.022,8.606,8.689,0.0,0.0,4846.0,3305.0,1.0
μ[156],8.662,0.022,8.62,8.704,0.0,0.0,4825.0,3304.0,1.0
μ[157],8.677,0.022,8.636,8.719,0.0,0.0,4804.0,3304.0,1.0
μ[158],8.693,0.022,8.651,8.734,0.0,0.0,4789.0,3304.0,1.0
μ[159],8.708,0.022,8.666,8.749,0.0,0.0,4776.0,3242.0,1.0
μ[160],8.723,0.022,8.682,8.765,0.0,0.0,4756.0,3242.0,1.0
μ[161],8.738,0.022,8.696,8.779,0.0,0.0,4735.0,3213.0,1.0
μ[162],8.753,0.022,8.712,8.793,0.0,0.0,4714.0,3234.0,1.0
μ[163],8.768,0.022,8.726,8.808,0.0,0.0,4697.0,3258.0,1.0
μ[164],8.783,0.022,8.742,8.824,0.0,0.0,4679.0,3258.0,1.0
μ[165],8.799,0.022,8.757,8.839,0.0,0.0,4658.0,3213.0,1.0
μ[166],8.814,0.022,8.773,8.854,0.0,0.0,4641.0,3232.0,1.0
μ[167],8.829,0.022,8.788,8.869,0.0,0.0,4620.0,3204.0,1.0
μ[168],8.844,0.022,8.803,8.884,0.0,0.0,4604.0,3114.0,1.0
μ[169],8.859,0.022,8.819,8.899,0.0,0.0,4584.0,3139.0,1.0
μ[170],8.874,0.022,8.834,8.915,0.0,0.0,4565.0,3172.0,1.0
μ[171],8.889,0.022,8.849,8.93,0.0,0.0,4549.0,3069.0,1.0
μ[172],8.904,0.021,8.862,8.943,0.0,0.0,4529.0,3021.0,1.0
μ[173],8.92,0.021,8.88,8.96,0.0,0.0,4510.0,3021.0,1.0
μ[174],8.935,0.021,8.896,8.976,0.0,0.0,4492.0,2974.0,1.0
μ[175],8.95,0.021,8.909,8.989,0.0,0.0,4474.0,2928.0,1.0
μ[176],8.965,0.021,8.924,9.004,0.0,0.0,4458.0,2863.0,1.0
μ[177],8.98,0.021,8.939,9.019,0.0,0.0,4442.0,2863.0,1.0
μ[178],8.995,0.021,8.957,9.036,0.0,0.0,4423.0,2863.0,1.0
μ[179],9.01,0.021,8.972,9.052,0.0,0.0,4404.0,2798.0,1.0
μ[180],9.026,0.021,8.987,9.067,0.0,0.0,4389.0,2778.0,1.0
μ[181],9.041,0.021,9.003,9.082,0.0,0.0,4378.0,2778.0,1.0
μ[182],9.056,0.021,9.018,9.097,0.0,0.0,4362.0,2757.0,1.0
μ[183],9.071,0.021,9.027,9.107,0.0,0.0,4348.0,2606.0,1.0
μ[184],9.086,0.021,9.043,9.122,0.0,0.0,4333.0,2553.0,1.0
μ[185],9.101,0.021,9.058,9.137,0.0,0.0,4317.0,2536.0,1.0
μ[186],9.116,0.021,9.074,9.153,0.0,0.0,4305.0,2536.0,1.0
μ[187],9.132,0.021,9.089,9.168,0.0,0.0,4291.0,2536.0,1.0
μ[188],9.147,0.021,9.106,9.185,0.0,0.0,4276.0,2546.0,1.0
μ[189],9.162,0.021,9.122,9.201,0.0,0.0,4264.0,2546.0,1.0
μ[190],9.177,0.021,9.136,9.214,0.0,0.0,4249.0,2482.0,1.0
μ[191],9.192,0.021,9.151,9.23,0.0,0.0,4234.0,2419.0,1.0
μ[192],9.207,0.021,9.167,9.245,0.0,0.0,4224.0,2419.0,1.0
μ[193],9.222,0.021,9.182,9.261,0.0,0.0,4211.0,2274.0,1.0
μ[194],9.238,0.021,9.197,9.275,0.0,0.0,4198.0,2259.0,1.0
μ[195],9.253,0.021,9.212,9.29,0.0,0.0,4185.0,2259.0,1.0
μ[196],9.268,0.021,9.227,9.305,0.0,0.0,4173.0,2246.0,1.0
μ[197],9.283,0.021,9.244,9.321,0.0,0.0,4164.0,2168.0,1.0
μ[198],9.298,0.021,9.257,9.335,0.0,0.0,4153.0,2168.0,1.0
μ[199],9.313,0.021,9.273,9.351,0.0,0.0,4140.0,2193.0,1.0
μ[200],9.328,0.021,9.288,9.366,0.0,0.0,4128.0,2193.0,1.0
μ[201],9.343,0.021,9.303,9.381,0.0,0.0,4119.0,2193.0,1.0
μ[202],9.359,0.021,9.318,9.396,0.0,0.0,4111.0,2206.0,1.0
μ[203],9.374,0.021,9.334,9.411,0.0,0.0,4099.0,2206.0,1.0
μ[204],9.389,0.021,9.349,9.426,0.0,0.0,4089.0,2193.0,1.0
μ[205],9.404,0.021,9.363,9.441,0.0,0.0,4081.0,2143.0,1.0
μ[206],9.419,0.021,9.379,9.457,0.0,0.0,4071.0,2097.0,1.0
μ[207],9.434,0.021,9.394,9.472,0.0,0.0,4064.0,2045.0,1.0
μ[208],9.449,0.021,9.409,9.487,0.0,0.0,4049.0,2045.0,1.0
μ[209],9.465,0.021,9.424,9.502,0.0,0.0,4043.0,2002.0,1.0
μ[210],9.48,0.021,9.439,9.517,0.0,0.0,4030.0,1991.0,1.0
μ[211],9.495,0.021,9.455,9.533,0.0,0.0,4021.0,1980.0,1.0
μ[212],9.51,0.021,9.473,9.551,0.0,0.0,4014.0,1998.0,1.0
μ[213],9.525,0.021,9.486,9.564,0.0,0.0,4003.0,1967.0,1.0
μ[214],9.54,0.021,9.501,9.579,0.0,0.0,3991.0,1979.0,1.0
μ[215],9.555,0.021,9.516,9.594,0.0,0.0,3990.0,1980.0,1.0
μ[216],9.571,0.021,9.533,9.612,0.0,0.0,3982.0,2024.0,1.0
μ[217],9.586,0.021,9.549,9.627,0.0,0.0,3976.0,2025.0,1.0
μ[218],9.601,0.021,9.564,9.642,0.0,0.0,3968.0,2025.0,1.0
μ[219],9.616,0.021,9.579,9.657,0.0,0.0,3962.0,2038.0,1.0
μ[220],9.631,0.021,9.593,9.671,0.0,0.0,3953.0,2001.0,1.0
μ[221],9.646,0.021,9.608,9.686,0.0,0.0,3948.0,2050.0,1.0
μ[222],9.661,0.021,9.623,9.701,0.0,0.0,3939.0,2050.0,1.0
μ[223],9.676,0.021,9.639,9.717,0.0,0.0,3934.0,2072.0,1.0
μ[224],9.692,0.021,9.654,9.732,0.0,0.0,3918.0,2130.0,1.0
μ[225],9.707,0.021,9.669,9.748,0.0,0.0,3913.0,2142.0,1.0
μ[226],9.722,0.021,9.685,9.763,0.0,0.0,3908.0,2127.0,1.0
μ[227],9.737,0.021,9.7,9.778,0.0,0.0,3902.0,2104.0,1.0
μ[228],9.752,0.021,9.715,9.793,0.0,0.0,3896.0,2092.0,1.0
μ[229],9.767,0.021,9.73,9.808,0.0,0.0,3888.0,2092.0,1.0
μ[230],9.782,0.021,9.744,9.823,0.0,0.0,3877.0,2103.0,1.0
μ[231],9.798,0.021,9.76,9.839,0.0,0.0,3874.0,2080.0,1.0
μ[232],9.813,0.021,9.775,9.854,0.0,0.0,3863.0,2059.0,1.0
μ[233],9.828,0.021,9.79,9.869,0.0,0.0,3858.0,2059.0,1.0
μ[234],9.843,0.021,9.805,9.885,0.0,0.0,3854.0,2025.0,1.0
μ[235],9.858,0.021,9.82,9.899,0.0,0.0,3846.0,1995.0,1.0
μ[236],9.873,0.021,9.835,9.915,0.0,0.0,3841.0,1985.0,1.0
μ[237],9.888,0.021,9.85,9.93,0.0,0.0,3836.0,1995.0,1.0
μ[238],9.904,0.021,9.865,9.945,0.0,0.0,3835.0,1985.0,1.0
μ[239],9.919,0.021,9.88,9.961,0.0,0.0,3832.0,1985.0,1.0
μ[240],9.934,0.021,9.896,9.977,0.0,0.0,3833.0,1994.0,1.0
μ[241],9.949,0.021,9.911,9.992,0.0,0.0,3833.0,1984.0,1.0
μ[242],9.964,0.021,9.926,10.007,0.0,0.0,3834.0,1994.0,1.0
μ[243],9.979,0.021,9.941,10.022,0.0,0.0,3830.0,1984.0,1.0
μ[244],9.994,0.021,9.957,10.038,0.0,0.0,3825.0,1942.0,1.0
μ[245],10.009,0.021,9.972,10.053,0.0,0.0,3822.0,1912.0,1.0
μ[246],10.025,0.021,9.987,10.068,0.0,0.0,3818.0,1925.0,1.0
μ[247],10.04,0.021,10.002,10.084,0.0,0.0,3810.0,1942.0,1.0
μ[248],10.055,0.022,10.017,10.099,0.0,0.0,3807.0,1952.0,1.0
μ[249],10.07,0.022,10.032,10.114,0.0,0.0,3807.0,1895.0,1.0
μ[250],10.085,0.022,10.047,10.129,0.0,0.0,3806.0,1922.0,1.0
μ[251],10.1,0.022,10.062,10.145,0.0,0.0,3803.0,1915.0,1.0
μ[252],10.115,0.022,10.077,10.16,0.0,0.0,3800.0,1896.0,1.0
μ[253],10.131,0.022,10.092,10.175,0.0,0.0,3797.0,1868.0,1.0
μ[254],10.146,0.022,10.107,10.19,0.0,0.0,3798.0,1877.0,1.0
μ[255],10.161,0.022,10.122,10.205,0.0,0.0,3799.0,1916.0,1.0
μ[256],10.176,0.022,10.137,10.22,0.0,0.0,3800.0,1903.0,1.0
μ[257],10.191,0.022,10.152,10.236,0.0,0.0,3798.0,1894.0,1.0
μ[258],10.206,0.022,10.167,10.251,0.0,0.0,3802.0,1913.0,1.0
μ[259],10.221,0.022,10.182,10.266,0.0,0.0,3797.0,1914.0,1.0
μ[260],10.237,0.022,10.195,10.279,0.0,0.0,3795.0,1914.0,1.0
μ[261],10.252,0.022,10.21,10.294,0.0,0.0,3794.0,1916.0,1.0
μ[262],10.267,0.022,10.225,10.31,0.0,0.0,3793.0,1916.0,1.0
μ[263],10.282,0.022,10.241,10.327,0.0,0.0,3792.0,1916.0,1.0
μ[264],10.297,0.022,10.256,10.342,0.0,0.0,3794.0,1936.0,1.0
μ[265],10.312,0.022,10.27,10.356,0.0,0.0,3799.0,1998.0,1.0
μ[266],10.327,0.022,10.288,10.373,0.0,0.0,3799.0,1998.0,1.0
μ[267],10.343,0.023,10.303,10.389,0.0,0.0,3801.0,2010.0,1.0
μ[268],10.358,0.023,10.316,10.402,0.0,0.0,3804.0,2010.0,1.0
μ[269],10.373,0.023,10.331,10.417,0.0,0.0,3802.0,2060.0,1.0
μ[270],10.388,0.023,10.346,10.432,0.0,0.0,3806.0,2083.0,1.0
μ[271],10.403,0.023,10.361,10.448,0.0,0.0,3813.0,2083.0,1.0
μ[272],10.418,0.023,10.376,10.463,0.0,0.0,3812.0,2027.0,1.0
μ[273],10.433,0.023,10.392,10.479,0.0,0.0,3815.0,2028.0,1.0
μ[274],10.448,0.023,10.407,10.494,0.0,0.0,3817.0,2028.0,1.0
μ[275],10.464,0.023,10.421,10.509,0.0,0.0,3820.0,2027.0,1.0
μ[276],10.479,0.023,10.433,10.521,0.0,0.0,3821.0,1960.0,1.0
μ[277],10.494,0.023,10.448,10.536,0.0,0.0,3829.0,1973.0,1.0
μ[278],10.509,0.023,10.463,10.551,0.0,0.0,3831.0,1995.0,1.0
μ[279],10.524,0.023,10.478,10.566,0.0,0.0,3829.0,1995.0,1.0
μ[280],10.539,0.023,10.493,10.582,0.0,0.0,3833.0,2006.0,1.0
μ[281],10.554,0.024,10.509,10.597,0.0,0.0,3838.0,2006.0,1.0
μ[282],10.57,0.024,10.524,10.613,0.0,0.0,3841.0,2068.0,1.0
μ[283],10.585,0.024,10.539,10.628,0.0,0.0,3850.0,2068.0,1.0
μ[284],10.6,0.024,10.554,10.643,0.0,0.0,3850.0,2068.0,1.0
μ[285],10.615,0.024,10.569,10.659,0.0,0.0,3855.0,2068.0,1.0
μ[286],10.63,0.024,10.585,10.674,0.0,0.0,3858.0,2103.0,1.0
μ[287],10.645,0.024,10.6,10.689,0.0,0.0,3861.0,2114.0,1.0
μ[288],10.66,0.024,10.615,10.705,0.0,0.0,3866.0,2125.0,1.0
μ[289],10.676,0.024,10.629,10.72,0.0,0.0,3870.0,2125.0,1.0
μ[290],10.691,0.024,10.644,10.735,0.0,0.0,3876.0,2125.0,1.0
μ[291],10.706,0.024,10.659,10.75,0.0,0.0,3883.0,2125.0,1.0
μ[292],10.721,0.024,10.675,10.767,0.0,0.0,3887.0,2125.0,1.0
μ[293],10.736,0.024,10.69,10.782,0.0,0.0,3894.0,2125.0,1.0
μ[294],10.751,0.025,10.705,10.797,0.0,0.0,3898.0,2125.0,1.0
μ[295],10.766,0.025,10.721,10.813,0.0,0.0,3905.0,2137.0,1.0
μ[296],10.781,0.025,10.736,10.828,0.0,0.0,3913.0,2046.0,1.0
μ[297],10.797,0.025,10.751,10.843,0.0,0.0,3918.0,2057.0,1.0
μ[298],10.812,0.025,10.765,10.858,0.0,0.0,3921.0,2057.0,1.0
μ[299],10.827,0.025,10.781,10.875,0.0,0.0,3925.0,2057.0,1.0
μ[300],10.842,0.025,10.795,10.889,0.0,0.0,3931.0,2057.0,1.0
μ[301],10.857,0.025,10.811,10.905,0.0,0.0,3938.0,2057.0,1.0
μ[302],10.872,0.025,10.827,10.921,0.0,0.0,3945.0,2047.0,1.0
μ[303],10.887,0.025,10.841,10.935,0.0,0.0,3952.0,2047.0,1.0
μ[304],10.903,0.025,10.856,10.951,0.0,0.0,3959.0,2058.0,1.0
μ[305],10.918,0.026,10.871,10.966,0.0,0.0,3966.0,2079.0,1.0
μ[306],10.933,0.026,10.886,10.981,0.0,0.0,3970.0,2079.0,1.0
μ[307],10.948,0.026,10.901,10.996,0.0,0.0,3976.0,2102.0,1.0
μ[308],10.963,0.026,10.916,11.011,0.0,0.0,3985.0,2101.0,1.0
μ[309],10.978,0.026,10.931,11.027,0.0,0.0,3988.0,2101.0,1.0
μ[310],10.993,0.026,10.945,11.042,0.0,0.0,3993.0,2137.0,1.0
μ[311],11.009,0.026,10.96,11.057,0.0,0.0,4000.0,2126.0,1.0
μ[312],11.024,0.026,10.975,11.073,0.0,0.0,4007.0,2126.0,1.0
μ[313],11.039,0.026,10.99,11.088,0.0,0.0,4014.0,2204.0,1.0
μ[314],11.054,0.026,11.005,11.104,0.0,0.0,4016.0,2204.0,1.0
μ[315],11.069,0.027,11.019,11.118,0.0,0.0,4021.0,2166.0,1.0
μ[316],11.084,0.027,11.034,11.133,0.0,0.0,4029.0,2204.0,1.0
μ[317],11.099,0.027,11.049,11.148,0.0,0.0,4035.0,2203.0,1.0
μ[318],11.114,0.027,11.064,11.164,0.0,0.0,4042.0,2203.0,1.0
μ[319],11.13,0.027,11.079,11.179,0.0,0.0,4049.0,2269.0,1.0
μ[320],11.145,0.027,11.094,11.194,0.0,0.0,4055.0,2269.0,1.0
μ[321],11.16,0.027,11.109,11.21,0.0,0.0,4062.0,2270.0,1.0
μ[322],11.175,0.027,11.124,11.225,0.0,0.0,4068.0,2270.0,1.0
μ[323],11.19,0.027,11.139,11.24,0.0,0.0,4074.0,2270.0,1.0
μ[324],11.205,0.027,11.153,11.256,0.0,0.0,4081.0,2250.0,1.0
μ[325],11.22,0.028,11.169,11.272,0.0,0.0,4089.0,2285.0,1.0
μ[326],11.236,0.028,11.184,11.287,0.0,0.0,4096.0,2312.0,1.0
μ[327],11.251,0.028,11.199,11.302,0.0,0.0,4099.0,2386.0,1.0
μ[328],11.266,0.028,11.214,11.317,0.0,0.0,4104.0,2386.0,1.0
μ[329],11.281,0.028,11.229,11.334,0.0,0.0,4111.0,2385.0,1.0
μ[330],11.296,0.028,11.243,11.348,0.0,0.0,4120.0,2458.0,1.0
μ[331],11.311,0.028,11.259,11.364,0.0,0.0,4126.0,2473.0,1.0
μ[332],11.326,0.028,11.274,11.379,0.0,0.0,4131.0,2511.0,1.0
μ[333],11.342,0.028,11.289,11.395,0.0,0.0,4140.0,2509.0,1.0
μ[334],11.357,0.028,11.304,11.411,0.0,0.0,4145.0,2543.0,1.0
μ[335],11.372,0.029,11.319,11.425,0.0,0.0,4154.0,2530.0,1.0
μ[336],11.387,0.029,11.336,11.443,0.0,0.0,4160.0,2564.0,1.0
μ[337],11.402,0.029,11.348,11.456,0.0,0.0,4167.0,2612.0,1.0
μ[338],11.417,0.029,11.366,11.474,0.0,0.0,4176.0,2612.0,1.0
μ[339],11.432,0.029,11.381,11.49,0.0,0.0,4181.0,2612.0,1.0
μ[340],11.448,0.029,11.394,11.503,0.0,0.0,4190.0,2612.0,1.0
μ[341],11.463,0.029,11.409,11.518,0.0,0.0,4199.0,2686.0,1.0
μ[342],11.478,0.029,11.424,11.533,0.0,0.0,4204.0,2649.0,1.0
μ[343],11.493,0.029,11.439,11.549,0.0,0.0,4208.0,2649.0,1.0
μ[344],11.508,0.03,11.454,11.564,0.0,0.0,4219.0,2649.0,1.0
μ[345],11.523,0.03,11.469,11.579,0.0,0.0,4228.0,2725.0,1.0
μ[346],11.538,0.03,11.484,11.595,0.0,0.0,4239.0,2707.0,1.0
μ[347],11.553,0.03,11.499,11.61,0.0,0.0,4243.0,2726.0,1.0
μ[348],11.569,0.03,11.513,11.625,0.0,0.0,4250.0,2726.0,1.0
μ[349],11.584,0.03,11.528,11.64,0.0,0.0,4259.0,2726.0,1.0
μ[350],11.599,0.03,11.543,11.656,0.0,0.0,4266.0,2726.0,1.0
μ[351],11.614,0.03,11.558,11.671,0.0,0.0,4272.0,2726.0,1.0
μ[352],11.629,0.031,11.573,11.687,0.0,0.0,4282.0,2726.0,1.0
μ[353],11.644,0.031,11.588,11.702,0.0,0.0,4288.0,2745.0,1.0
μ[354],11.659,0.031,11.603,11.718,0.0,0.0,4297.0,2745.0,1.0
μ[355],11.675,0.031,11.618,11.733,0.0,0.0,4301.0,2726.0,1.0
μ[356],11.69,0.031,11.632,11.748,0.0,0.0,4307.0,2630.0,1.0
μ[357],11.705,0.031,11.647,11.763,0.0,0.0,4317.0,2630.0,1.0
μ[358],11.72,0.031,11.665,11.781,0.0,0.0,4329.0,2687.0,1.0
μ[359],11.735,0.031,11.68,11.797,0.0,0.0,4336.0,2706.0,1.0
μ[360],11.75,0.031,11.692,11.809,0.0,0.0,4344.0,2705.0,1.0
μ[361],11.765,0.032,11.707,11.825,0.0,0.0,4354.0,2705.0,1.0
μ[362],11.781,0.032,11.721,11.84,0.0,0.0,4363.0,2675.0,1.0
μ[363],11.796,0.032,11.739,11.858,0.0,0.0,4371.0,2675.0,1.0
μ[364],11.811,0.032,11.754,11.873,0.0,0.0,4379.0,2675.0,1.0
μ[365],11.826,0.032,11.768,11.888,0.0,0.0,4388.0,2675.0,1.0
μ[366],11.841,0.032,11.783,11.904,0.0,0.0,4394.0,2675.0,1.0
μ[367],11.856,0.032,11.798,11.919,0.0,0.0,4403.0,2657.0,1.0
μ[368],11.871,0.032,11.813,11.934,0.0,0.0,4412.0,2658.0,1.0
μ[369],11.886,0.033,11.828,11.95,0.0,0.0,4419.0,2658.0,1.0
μ[370],11.902,0.033,11.843,11.965,0.0,0.0,4426.0,2658.0,1.0
μ[371],11.917,0.033,11.858,11.981,0.0,0.0,4438.0,2639.0,1.0
μ[372],11.932,0.033,11.872,11.995,0.0,0.0,4446.0,2695.0,1.0
μ[373],11.947,0.033,11.887,12.011,0.0,0.0,4452.0,2695.0,1.0
μ[374],11.962,0.033,11.902,12.026,0.0,0.0,4461.0,2695.0,1.0
μ[375],11.977,0.033,11.917,12.041,0.0,0.0,4466.0,2696.0,1.0
μ[376],11.992,0.033,11.932,12.057,0.0,0.0,4473.0,2696.0,1.0
μ[377],12.008,0.034,11.946,12.072,0.001,0.0,4482.0,2695.0,1.0
μ[378],12.023,0.034,11.961,12.087,0.001,0.0,4490.0,2745.0,1.0
μ[379],12.038,0.034,11.976,12.103,0.001,0.0,4499.0,2744.0,1.0
μ[380],12.053,0.034,11.99,12.118,0.001,0.0,4507.0,2784.0,1.0
μ[381],12.068,0.034,12.005,12.133,0.001,0.0,4514.0,2764.0,1.0
μ[382],12.083,0.034,12.02,12.148,0.001,0.0,4523.0,2764.0,1.0
μ[383],12.098,0.034,12.035,12.164,0.001,0.0,4530.0,2845.0,1.0
μ[384],12.114,0.034,12.05,12.179,0.001,0.0,4535.0,2831.0,1.0
μ[385],12.129,0.035,12.065,12.194,0.001,0.0,4544.0,2831.0,1.0
μ[386],12.144,0.035,12.08,12.21,0.001,0.0,4552.0,2830.0,1.0
μ[387],12.159,0.035,12.095,12.225,0.001,0.0,4558.0,2819.0,1.0
μ[388],12.174,0.035,12.108,12.239,0.001,0.0,4565.0,2819.0,1.0
μ[389],12.189,0.035,12.123,12.255,0.001,0.0,4573.0,2819.0,1.0
μ[390],12.204,0.035,12.139,12.271,0.001,0.0,4581.0,2819.0,1.0
μ[391],12.219,0.035,12.154,12.286,0.001,0.0,4591.0,2819.0,1.0
μ[392],12.235,0.035,12.169,12.301,0.001,0.0,4600.0,2819.0,1.0
μ[393],12.25,0.036,12.182,12.315,0.001,0.0,4607.0,2819.0,1.0
μ[394],12.265,0.036,12.198,12.332,0.001,0.0,4616.0,2872.0,1.0
μ[395],12.28,0.036,12.212,12.346,0.001,0.0,4621.0,2872.0,1.0
μ[396],12.295,0.036,12.227,12.361,0.001,0.0,4629.0,2872.0,1.0
μ[397],12.31,0.036,12.244,12.379,0.001,0.0,4636.0,2872.0,1.0
μ[398],12.325,0.036,12.259,12.394,0.001,0.0,4648.0,2806.0,1.0
μ[399],12.341,0.036,12.274,12.409,0.001,0.0,4656.0,2915.0,1.0
μ[400],12.356,0.036,12.289,12.425,0.001,0.0,4664.0,2848.0,1.0
μ[401],12.371,0.037,12.304,12.44,0.001,0.0,4671.0,2851.0,1.0
μ[402],12.386,0.037,12.318,12.455,0.001,0.0,4682.0,2851.0,1.0
μ[403],12.401,0.037,12.333,12.471,0.001,0.0,4687.0,2851.0,1.0
μ[404],12.416,0.037,12.348,12.486,0.001,0.0,4698.0,2851.0,1.0
μ[405],12.431,0.037,12.362,12.5,0.001,0.0,4701.0,2874.0,1.0
μ[406],12.447,0.037,12.377,12.516,0.001,0.0,4710.0,2854.0,1.0
μ[407],12.462,0.037,12.392,12.532,0.001,0.0,4717.0,2855.0,1.0
μ[408],12.477,0.038,12.407,12.547,0.001,0.0,4724.0,2778.0,1.0
μ[409],12.492,0.038,12.423,12.563,0.001,0.0,4723.0,2778.0,1.0
μ[410],12.507,0.038,12.438,12.579,0.001,0.0,4729.0,2815.0,1.0
μ[411],12.522,0.038,12.453,12.594,0.001,0.0,4737.0,2815.0,1.0
μ[412],12.537,0.038,12.468,12.609,0.001,0.0,4743.0,2799.0,1.0
μ[413],12.553,0.038,12.482,12.625,0.001,0.0,4751.0,2799.0,1.0
μ[414],12.568,0.038,12.495,12.637,0.001,0.0,4758.0,2819.0,1.0
μ[415],12.583,0.038,12.513,12.656,0.001,0.0,4766.0,2819.0,1.0
μ[416],12.598,0.039,12.528,12.671,0.001,0.0,4771.0,2819.0,1.0
μ[417],12.613,0.039,12.543,12.687,0.001,0.0,4776.0,2822.0,1.0
μ[418],12.628,0.039,12.555,12.699,0.001,0.0,4783.0,2789.0,1.0
μ[419],12.643,0.039,12.569,12.714,0.001,0.0,4789.0,2875.0,1.0
μ[420],12.658,0.039,12.585,12.73,0.001,0.0,4797.0,2944.0,1.0
μ[421],12.674,0.039,12.599,12.745,0.001,0.0,4804.0,2944.0,1.0
μ[422],12.689,0.039,12.614,12.76,0.001,0.0,4816.0,2973.0,1.0
μ[423],12.704,0.04,12.629,12.776,0.001,0.0,4825.0,2973.0,1.0
μ[424],12.719,0.04,12.644,12.792,0.001,0.0,4831.0,3023.0,1.0
μ[425],12.734,0.04,12.659,12.807,0.001,0.0,4844.0,3023.0,1.0
